id_tarjeta,id_cliente,id_cliente_original,indice_tarjeta,marca_tarjeta,tipo_tarjeta,numero_tarjeta,fecha_expiracion,cvv,tiene_chip,tarjetas_emitidas,limite_credito,fecha_apertura,ano_ultimo_pin,en_dark_web
2130,712,712,2,Mastercard,Debit (Prepaid),5841671678505474,07/2022,278,SÍ,2,22.0,01/2020,2020,No
2131,712,712,3,Discover,Crédito,6747626667389446,02/2020,65,SÍ,1,14300.0,01/2020,2020,No
2132,713,713,0,Mastercard,Débito,5984546339755582,02/2024,332,SÍ,1,14270.0,12/2002,2014,No
2133,714,714,0,Mastercard,Débito,5823990893060364,05/2011,972,SÍ,2,23189.0,12/2007,2008,No
2134,714,714,1,Mastercard,Débito,5039643704248503,01/2021,50,SÍ,1,20612.0,03/2019,2019,No
2135,714,714,2,Mastercard,Débito,5489350596141116,11/2021,288,SÍ,2,22424.0,02/2020,2020,No
2136,714,714,3,Mastercard,Débito,5691295319611631,10/2019,19,SÍ,1,17748.0,10/2019,2019,No
2137,715,715,0,Mastercard,Débito,5989917343937145,06/2022,242,SÍ,1,3039.0,08/2008,2008,No
2138,716,716,0,Mastercard,Débito,5561480222242748,05/2020,302,SÍ,1,39751.0,05/2006,2007,No
2139,716,716,1,Mastercard,Débito,5665263552569686,12/2015,279,SÍ,1,27876.0,12/2015,2015,No
2140,716,716,2,Mastercard,Débito,5091620986065392,11/2023,902,SÍ,2,21743.0,08/2007,2007,No
2141,716,716,3,Mastercard,Débito,5989681266336088,08/2023,683,SÍ,2,21120.0,09/2016,2016,No
2142,716,716,4,Mastercard,Débito,5827454191464284,07/2020,580,SÍ,1,29828.0,07/2010,2011,No
2143,717,717,0,Mastercard,Débito,5351854633422435,11/2021,520,NO,1,9740.0,02/2020,2020,No
2144,718,718,0,Discover,Crédito,6988770500713547,04/2007,936,SÍ,2,14600.0,03/2006,2014,No
2145,718,718,1,Amex,Crédito,342172377890381,04/2023,59,SÍ,2,1400.0,05/2005,2009,No
2146,718,718,2,Mastercard,Débito,5950906892579658,03/2014,93,SÍ,1,18552.0,02/2014,2014,No
2147,719,719,0,Mastercard,Débito,5886248864335240,02/2020,334,SÍ,2,14624.0,07/2011,2015,No
2148,719,719,1,Amex,Crédito,351994837631702,12/2022,441,SÍ,2,2600.0,05/2015,2015,No
2149,719,719,2,Visa,Debit (Prepaid),4381421188201284,06/2022,539,SÍ,3,84.0,02/2020,2020,No
2150,719,719,3,Visa,Débito,4770102025264543,02/2020,63,NO,1,9915.0,05/2016,2016,No
2151,720,720,0,Mastercard,Débito,5071178142278668,01/2021,738,SÍ,2,9094.0,03/1993,2011,No
2152,720,720,1,Visa,Débito,4195281570309951,12/2020,740,SÍ,1,16513.0,01/2007,2011,No
2153,720,720,2,Discover,Crédito,6270499029618526,02/2020,54,SÍ,1,8700.0,02/2020,2020,No
2154,721,721,0,Mastercard,Débito,5411753379806538,08/2021,353,SÍ,1,19952.0,02/2020,2020,No
2155,721,721,1,Visa,Débito,4044367850806597,11/2022,109,SÍ,1,17804.0,01/2020,2020,No
2156,722,722,0,Mastercard,Débito,5249605791833255,08/2023,248,SÍ,1,33150.0,01/2020,2020,No
2157,722,722,1,Mastercard,Debit (Prepaid),5078613769637212,02/2020,332,NO,1,57.0,02/2020,2020,No
2158,722,722,2,Mastercard,Debit (Prepaid),5492728789081207,11/2022,819,SÍ,1,55.0,10/2011,2011,No
2159,723,723,0,Mastercard,Débito,5207287536817619,02/2020,808,SÍ,2,8668.0,02/2020,2020,No
2160,723,723,1,Mastercard,Crédito,5141137948796470,02/2020,787,SÍ,2,10200.0,02/2020,2020,No
2161,724,724,0,Mastercard,Débito,5370555414100106,10/2020,89,SÍ,1,48344.0,12/2006,2006,No
2162,724,724,1,Visa,Débito,4147569007175929,07/2020,384,SÍ,2,25020.0,05/2011,2011,No
2163,725,725,0,Mastercard,Débito,5029029711457489,09/2023,75,SÍ,1,19573.0,01/2016,2016,No
2164,725,725,1,Visa,Crédito,4983572770371790,05/2022,261,NO,2,16500.0,12/2003,2011,No
2165,726,726,0,Amex,Crédito,388851984396675,02/2022,934,SÍ,1,11000.0,02/2008,2010,No
2166,726,726,1,Discover,Crédito,6800970747167326,04/2022,163,SÍ,2,10200.0,12/1997,2011,No
2167,726,726,2,Visa,Crédito,4653647692892129,04/2020,933,SÍ,2,12800.0,07/2004,2006,No
2168,726,726,3,Mastercard,Débito,5921922339179106,01/2022,885,SÍ,2,14029.0,09/2009,2010,No
2169,726,726,4,Mastercard,Débito,5075248077516623,08/2022,860,SÍ,2,11641.0,05/2006,2010,No
2170,727,727,0,Mastercard,Débito,5419249022493269,01/2020,523,SÍ,1,15568.0,01/2020,2020,No
2171,727,727,1,Visa,Débito,4135630980212808,06/2022,74,SÍ,1,19746.0,07/2014,2014,No
2172,727,727,2,Visa,Débito,4901356321424938,07/2020,92,NO,1,17682.0,02/2012,2012,No
2173,728,728,0,Visa,Débito,4594854252534733,09/2021,433,SÍ,1,19893.0,01/2020,2020,No
2174,728,728,1,Visa,Debit (Prepaid),4465883481384449,08/2024,709,SÍ,2,69.0,02/2020,2020,No
2175,728,728,2,Mastercard,Débito,5163175843379239,10/2024,239,SÍ,2,21800.0,02/2020,2020,No
2176,728,728,3,Visa,Débito,4337391914435657,04/2023,598,SÍ,2,24759.0,02/2020,2020,No
2177,728,728,4,Visa,Débito,4013113950319148,08/2023,885,SÍ,2,644.0,01/2020,2020,No
2178,728,728,5,Visa,Crédito,4225269665088003,10/2021,215,SÍ,2,6100.0,01/2020,2020,No
2179,729,729,0,Visa,Crédito,4992091996146632,11/2023,627,NO,2,4400.0,07/2017,2017,No
2180,729,729,1,Visa,Débito,4536417512741953,12/1999,686,SÍ,1,34886.0,08/1999,2010,No
2181,729,729,2,Visa,Débito,4627972690876314,06/2021,920,SÍ,1,20779.0,01/2015,2015,No
2182,729,729,3,Visa,Débito,4324511886426075,01/2020,143,SÍ,2,32922.0,01/2020,2020,No
2183,729,729,4,Visa,Débito,4780648737008531,01/2019,156,SÍ,2,42491.0,05/2012,2012,No
2184,729,729,5,Mastercard,Débito,5703345270711624,11/2023,711,SÍ,1,24550.0,08/2012,2012,No
2185,729,729,6,Mastercard,Débito,5326004022460542,04/2023,904,SÍ,1,36309.0,05/2003,2006,No
2186,729,729,7,Mastercard,Débito,5801528715979981,03/2023,805,SÍ,2,27817.0,10/2019,2019,No
2187,729,729,8,Mastercard,Débito,5493144869722779,05/2021,307,SÍ,1,28912.0,11/2005,2012,No
2188,730,730,0,Discover,Crédito,6177133816659183,01/2020,302,SÍ,2,4500.0,01/2020,2020,No
2189,730,730,1,Visa,Crédito,4947659638273192,01/2023,695,SÍ,1,17500.0,01/2020,2020,No
2190,730,730,2,Visa,Crédito,4578018721325736,07/2023,280,SÍ,1,19100.0,01/2020,2020,No
2191,730,730,3,Amex,Crédito,394664650626942,01/2020,643,SÍ,1,15100.0,01/2020,2020,No
2192,731,731,0,Mastercard,Debit (Prepaid),5180494711434598,03/2019,412,SÍ,1,66.0,10/2002,2011,No
2193,731,731,1,Amex,Crédito,341912249556142,06/2024,300,SÍ,2,13000.0,11/2009,2009,No
2194,731,731,2,Visa,Débito,4592739942111814,03/2021,512,SÍ,2,20428.0,03/2006,2009,No
2195,731,731,3,Amex,Crédito,371160621699651,12/2021,521,SÍ,2,8600.0,12/2004,2009,No
2196,732,732,0,Visa,Débito,4039295566770817,05/2021,214,SÍ,1,7225.0,02/2020,2020,No
2197,732,732,1,Mastercard,Debit (Prepaid),5550636179517358,10/2022,671,SÍ,2,104.0,02/2020,2020,No
2198,733,733,0,Mastercard,Débito,5301549251992552,10/2021,773,SÍ,1,27762.0,02/2014,2014,No
2199,733,733,1,Visa,Crédito,4792943022971298,11/2020,451,NO,1,9300.0,02/2020,2020,No
2200,734,734,0,Mastercard,Debit (Prepaid),5650397088790791,01/2020,359,SÍ,2,104.0,07/2019,2019,No
2201,734,734,1,Mastercard,Débito,5886374501408309,01/2019,7,SÍ,1,16102.0,08/2017,2017,No
2202,734,734,2,Visa,Débito,4234149459347906,09/2024,314,SÍ,1,14995.0,10/2014,2014,No
2203,734,734,3,Mastercard,Débito,5656868060475089,10/2011,891,NO,1,20998.0,11/2008,2008,No
2204,735,735,0,Mastercard,Débito,5633556097120826,02/2020,849,SÍ,2,17846.0,02/2020,2020,No
2205,735,735,1,Visa,Crédito,4663448396973766,09/2021,346,SÍ,2,6100.0,04/2015,2015,No
2206,735,735,2,Visa,Débito,4587404224170420,02/2021,289,SÍ,2,22077.0,01/2020,2020,No
2207,736,736,0,Mastercard,Crédito,5392066860810670,10/2021,353,SÍ,1,6900.0,09/1995,2009,No
2208,736,736,1,Mastercard,Débito,5081378671244252,12/2016,401,SÍ,1,11679.0,10/2011,2011,No
2209,736,736,2,Visa,Crédito,4825820548818212,11/2024,558,SÍ,1,10100.0,04/2005,2013,No
2210,737,737,0,Visa,Crédito,4715313292165013,04/2020,370,SÍ,1,13400.0,01/2020,2020,No
2211,737,737,1,Mastercard,Débito,5579604502736656,10/2023,799,SÍ,1,21792.0,09/2010,2013,No
2212,738,738,0,Mastercard,Débito,5158576738638750,09/2021,196,NO,2,18856.0,01/2020,2020,No
2213,738,738,1,Mastercard,Debit (Prepaid),5896024181595036,11/2021,867,SÍ,1,77.0,06/2018,2018,No
2214,739,739,0,Mastercard,Débito,5995209262760871,04/2023,430,NO,1,33557.0,04/2007,2013,No
2215,739,739,1,Mastercard,Debit (Prepaid),5638069209131411,11/2022,466,NO,1,19.0,01/2020,2020,No
2216,740,740,0,Mastercard,Débito,5855558054744018,06/2023,878,SÍ,1,18784.0,12/2012,2012,No
2217,740,740,1,Mastercard,Débito,5800056520721648,02/2021,92,SÍ,1,16668.0,04/2009,2009,No
2218,740,740,2,Visa,Crédito,4164100335475856,10/2022,338,SÍ,1,10300.0,09/2010,2010,No
2219,740,740,3,Visa,Débito,4808036256579380,11/2017,592,SÍ,2,12460.0,10/2010,2010,No
2220,741,741,0,Mastercard,Debit (Prepaid),5037837734992926,12/2019,383,SÍ,1,78.0,04/2018,2018,No
2221,742,742,0,Mastercard,Crédito,5506401194150443,07/2021,939,SÍ,3,9200.0,05/2006,2009,No
2222,742,742,1,Mastercard,Débito,5546844697242389,05/2018,523,NO,2,21166.0,03/2013,2013,No
2223,742,742,2,Mastercard,Debit (Prepaid),5546611218301214,03/2020,223,SÍ,1,61.0,07/2006,2011,No
2224,743,743,0,Visa,Crédito,4650382070645842,10/2022,900,SÍ,2,7600.0,02/2020,2020,No
2225,744,744,0,Visa,Crédito,4732842191322148,06/2022,847,SÍ,2,1100.0,02/2020,2020,No
2226,744,744,1,Mastercard,Débito,5613716530357430,04/2021,405,SÍ,1,20576.0,01/2020,2020,No
2227,744,744,2,Mastercard,Débito,5884682122700418,11/2022,856,SÍ,1,13254.0,11/2016,2016,No
2228,744,744,3,Mastercard,Débito,5653775383513655,09/2023,867,SÍ,2,12887.0,02/2016,2016,No
2229,745,745,0,Mastercard,Crédito,5327278156671960,03/2018,105,SÍ,2,26800.0,02/2016,2016,No
2230,745,745,1,Mastercard,Débito,5524896778714385,05/2023,673,NO,1,62861.0,09/2013,2013,No
2231,745,745,2,Visa,Débito,4938580795028359,07/2015,12,NO,1,61399.0,02/2011,2011,No
2232,746,746,0,Mastercard,Débito,5046881432224652,07/2013,229,SÍ,2,1513.0,05/2005,2008,No
2233,746,746,1,Mastercard,Débito,5577172894705200,10/2020,459,SÍ,2,14767.0,10/2001,2012,No
2234,747,747,0,Visa,Débito,4234542365249677,02/2022,25,SÍ,1,23781.0,04/2012,2012,No
2235,747,747,1,Visa,Débito,4757706847861776,06/2008,121,SÍ,1,26891.0,04/2008,2010,No
2236,747,747,2,Visa,Débito,4373244578328861,05/2018,827,SÍ,1,32285.0,12/2016,2016,No
2237,747,747,3,Visa,Débito,4217828092270661,04/2021,909,SÍ,1,30650.0,12/2012,2012,No
2238,747,747,4,Visa,Crédito,4572295668772647,04/2022,795,SÍ,2,14200.0,01/2002,2006,No
2239,748,748,0,Mastercard,Débito,5127580610063404,01/2024,797,SÍ,1,17612.0,09/2013,2013,No
2240,748,748,1,Mastercard,Crédito,5194937321345581,03/2020,811,SÍ,2,12200.0,11/2005,2020,No
2241,749,749,0,Visa,Débito,4470881135036524,09/2020,27,NO,1,33306.0,01/2020,2020,No
2242,750,750,0,Visa,Débito,4738058846626255,02/2020,717,SÍ,1,14149.0,02/2020,2020,No
2243,751,751,0,Mastercard,Débito,5643282528177276,02/2018,475,SÍ,1,429.0,02/2014,2014,No
2244,751,751,1,Mastercard,Crédito,5421621953594431,09/2024,692,SÍ,2,100.0,10/2004,2004,No
2245,751,751,2,Visa,Débito,4973211658227265,05/2022,524,SÍ,2,495.0,05/2008,2010,No
2246,752,752,0,Visa,Débito,4137526666130095,03/2020,698,SÍ,2,18395.0,10/2013,2013,No
2247,752,752,1,Mastercard,Débito,5464831011600293,09/2024,462,SÍ,1,21808.0,11/2010,2010,No
2248,752,752,2,Mastercard,Débito,5261666772953093,01/2018,761,SÍ,1,39192.0,05/2013,2013,No
2249,752,752,3,Mastercard,Débito,5812893386791853,07/2012,51,SÍ,2,14100.0,06/2003,2010,No
2250,752,752,4,Mastercard,Débito,5636837846692552,04/2021,859,SÍ,1,15771.0,03/2013,2013,No
2251,753,753,0,Visa,Débito,4412200129683784,05/2021,930,SÍ,2,8845.0,05/2009,2010,No
2252,753,753,1,Visa,Crédito,4468863439550668,05/2024,156,NO,2,10000.0,02/2020,2020,No
2253,754,754,0,Visa,Crédito,4756798568797972,01/2020,94,SÍ,2,4000.0,01/2020,2020,No
2254,754,754,1,Visa,Débito,4557723574146816,04/2021,794,SÍ,2,27832.0,07/2014,2014,No
2255,754,754,2,Amex,Crédito,322743779978257,07/2024,346,SÍ,1,9200.0,07/2008,2011,No
2256,754,754,3,Amex,Crédito,312193617939506,10/2022,789,SÍ,2,2000.0,08/2011,2011,No
2257,754,754,4,Mastercard,Débito,5321173022884498,03/2021,666,NO,1,24546.0,10/2011,2011,No
2258,755,755,0,Mastercard,Crédito,5916703381443047,06/2024,396,SÍ,1,10400.0,01/2020,2020,No
2259,756,756,0,Visa,Crédito,4500938920704813,11/2020,263,SÍ,2,1900.0,03/2017,2017,No
2260,757,757,0,Visa,Débito,4468428983030588,02/2020,92,SÍ,1,1862.0,01/2020,2020,No
2261,758,758,0,Mastercard,Debit (Prepaid),5568042569458348,04/2023,833,NO,1,80.0,08/2010,2010,No
2262,758,758,1,Visa,Debit (Prepaid),4642421771052120,01/2022,909,SÍ,1,65.0,03/2007,2010,No
2263,758,758,2,Mastercard,Debit (Prepaid),5175412661393752,08/2023,399,NO,1,62.0,09/2012,2012,No
2264,758,758,3,Visa,Débito,4075087878669701,05/2023,818,SÍ,2,13515.0,06/2015,2015,No
2265,759,759,0,Visa,Débito,4011865942072124,04/2021,749,SÍ,1,6138.0,07/2006,2016,No
2266,759,759,1,Mastercard,Débito,5528157431199960,07/2020,556,SÍ,2,8048.0,11/2002,2013,No
2267,759,759,2,Visa,Débito,4818819509291187,03/2022,727,SÍ,2,2898.0,08/2003,2008,No
2268,759,759,3,Mastercard,Débito,5016418727270137,09/2021,348,SÍ,1,9.0,12/2010,2013,No
2269,759,759,4,Mastercard,Débito,5298387414396125,11/2024,243,SÍ,2,4260.0,03/2009,2012,No
2270,759,759,5,Amex,Crédito,337641023717610,08/2023,902,SÍ,2,10100.0,11/2006,2010,No
2271,760,760,0,Mastercard,Débito,5074266637803826,03/2017,211,SÍ,2,17471.0,06/2009,2012,No
2272,760,760,1,Mastercard,Débito,5286304797515163,12/2019,871,SÍ,1,14054.0,03/2007,2015,No
2273,760,760,2,Discover,Crédito,6021090810005197,06/2024,397,NO,1,7600.0,08/2009,2009,No
2274,760,760,3,Discover,Crédito,6125621291819591,04/2021,423,SÍ,1,17400.0,12/2006,2009,No
2275,760,760,4,Visa,Débito,4693550098600493,01/2020,358,SÍ,1,10077.0,11/2009,2009,No
2276,761,761,0,Visa,Débito,4521071637980158,08/2024,500,NO,2,10702.0,03/2018,2018,No
2277,761,761,1,Mastercard,Crédito,5210580835995043,04/2021,925,SÍ,1,10600.0,02/2001,2010,No
2278,761,761,2,Mastercard,Débito,5854998590853766,06/2017,732,SÍ,1,9180.0,02/2006,2020,No
2279,762,762,0,Visa,Débito,4666278208440963,07/2016,682,SÍ,1,20074.0,09/2008,2011,No
2280,762,762,1,Mastercard,Débito,5418223001029976,06/2021,550,NO,2,33746.0,06/2010,2010,No
2281,762,762,2,Mastercard,Débito,5450223883062555,12/2023,64,NO,1,37722.0,03/2018,2018,No
2282,763,763,0,Mastercard,Crédito,5297975423650578,01/2022,978,SÍ,2,6100.0,02/2015,2015,No
2283,763,763,1,Visa,Débito,4704027936633995,01/2013,486,SÍ,1,21952.0,03/2011,2011,No
2284,763,763,2,Visa,Débito,4893820018017248,02/2020,319,SÍ,1,18217.0,04/2007,2008,No
2285,763,763,3,Mastercard,Débito,5241795986089992,09/2017,783,SÍ,1,16565.0,05/2012,2012,No
2286,764,764,0,Mastercard,Debit (Prepaid),5543220640561248,09/2021,154,SÍ,2,81.0,03/2006,2018,No
2287,764,764,1,Visa,Debit (Prepaid),4709797841612622,06/2022,186,SÍ,2,11.0,01/2010,2010,No
2288,764,764,2,Mastercard,Débito,5622083190963613,06/2024,770,SÍ,2,0.0,12/2002,2009,No
2289,765,765,0,Mastercard,Debit (Prepaid),5461456632473048,06/2015,953,SÍ,1,57.0,12/2013,2013,No
2290,765,765,1,Mastercard,Débito,5480854171366544,06/2024,229,SÍ,1,24274.0,11/2014,2014,No
2291,765,765,2,Mastercard,Débito,5576250646108818,04/2021,837,SÍ,1,33166.0,08/2008,2009,No
2292,765,765,3,Visa,Débito,4957232481366756,12/2024,916,SÍ,1,21820.0,02/2020,2020,No
2293,765,765,4,Visa,Débito,4916726529470752,02/2020,702,SÍ,2,19264.0,08/2015,2015,No
2294,766,766,0,Visa,Debit (Prepaid),4204541801800660,12/2020,998,SÍ,1,77.0,02/2020,2020,No
2295,767,767,0,Mastercard,Débito,5850069301598701,03/2021,390,SÍ,1,26136.0,08/2008,2009,No
2296,767,767,1,Mastercard,Débito,5002425450787708,03/2024,269,SÍ,1,27771.0,12/2014,2014,No
2297,768,768,0,Visa,Débito,4440995001444541,09/2021,944,SÍ,1,17117.0,05/2007,2010,No
2298,768,768,1,Amex,Crédito,318192766245088,11/2024,192,SÍ,2,5400.0,10/2015,2015,No
2299,769,769,0,Mastercard,Débito,5338290960851838,12/2021,118,SÍ,1,674.0,01/2020,2020,No
2300,770,770,0,Mastercard,Debit (Prepaid),5400982759283574,07/2023,348,SÍ,1,58.0,09/2017,2017,No
2301,770,770,1,Visa,Débito,4252835460924891,01/2021,287,SÍ,2,15851.0,03/2014,2014,No
2302,770,770,2,Visa,Crédito,4006785332636414,07/2017,881,SÍ,1,11000.0,03/2011,2015,No
2303,770,770,3,Mastercard,Débito,5090031463070463,05/2022,181,SÍ,2,16377.0,09/2010,2013,No
2304,771,771,0,Mastercard,Débito,5756920187269829,05/2024,707,NO,2,19127.0,10/2008,2012,No
2305,771,771,1,Visa,Crédito,4525162655452086,06/2024,626,SÍ,1,9200.0,04/2010,2013,No
2306,771,771,2,Mastercard,Débito,5399696839533551,05/2020,371,SÍ,2,5553.0,03/2008,2015,No
2307,771,771,3,Mastercard,Debit (Prepaid),5186584998717863,05/2021,636,SÍ,1,75.0,12/2008,2008,No
2308,771,771,4,Visa,Crédito,4927583161098663,04/2003,720,SÍ,1,7900.0,11/1999,2005,No
2309,772,772,0,Visa,Débito,4051778032991069,08/2020,369,SÍ,1,19250.0,02/2020,2020,No
2310,772,772,1,Visa,Debit (Prepaid),4659275859789142,07/2020,92,SÍ,2,96.0,02/2020,2020,No
2311,772,772,2,Mastercard,Débito,5205432675858937,02/2020,584,SÍ,2,5895.0,02/2020,2020,No
2312,772,772,3,Mastercard,Débito,5206418326928308,10/2021,897,SÍ,1,18891.0,02/2020,2020,No
2313,772,772,4,Amex,Crédito,392063695403858,01/2024,497,SÍ,2,1700.0,01/2020,2020,No
2314,772,772,5,Mastercard,Crédito,5708264357731832,06/2024,418,SÍ,2,12700.0,02/2020,2020,No
2315,773,773,0,Mastercard,Débito,5911728602130706,03/2020,650,SÍ,1,14892.0,01/2016,2016,No
2316,773,773,1,Visa,Crédito,4002059636609265,06/2023,735,SÍ,1,8500.0,09/2004,2011,No
2317,773,773,2,Mastercard,Crédito,5950660218711311,05/2021,874,SÍ,1,8500.0,09/2010,2011,No
2318,773,773,3,Visa,Crédito,4173425142689190,09/2020,872,NO,2,7400.0,09/2008,2011,No
2319,774,774,0,Mastercard,Débito,5034815911594023,11/2024,490,NO,2,18048.0,01/2020,2020,No
2320,774,774,1,Visa,Crédito,4137037054113514,10/2022,432,SÍ,1,12500.0,02/2020,2020,No
2321,774,774,2,Visa,Débito,4404843838323846,05/2024,806,SÍ,2,12838.0,01/2020,2020,No
2322,775,775,0,Visa,Débito,4737713633389782,11/2008,17,SÍ,1,14725.0,06/2004,2008,No
2323,775,775,1,Amex,Crédito,377035380135401,07/2020,451,SÍ,1,9600.0,12/2003,2010,No
2324,775,775,2,Amex,Crédito,338137732685669,12/2017,258,SÍ,2,11000.0,10/2017,2017,No
2325,776,776,0,Visa,Débito,4652860823814539,05/2016,269,SÍ,2,5616.0,07/1999,2010,No
2326,777,777,0,Mastercard,Crédito,5504414498996972,08/2020,997,SÍ,1,30400.0,08/2003,2011,No
2327,777,777,1,Visa,Débito,4682047932663844,01/2023,822,SÍ,2,76343.0,09/2003,2014,No
2328,777,777,2,Mastercard,Débito,5851699919509664,02/2024,217,SÍ,2,46070.0,04/2007,2008,No
2329,777,777,3,Mastercard,Crédito,5403277732999672,04/2023,647,NO,2,14900.0,10/2005,2009,No
2330,777,777,4,Amex,Crédito,309433518890778,08/2023,534,SÍ,1,27500.0,06/2009,2009,No
2331,777,777,5,Visa,Débito,4095586317435844,07/2007,383,NO,1,3134.0,11/1992,2011,No
2332,778,778,0,Mastercard,Debit (Prepaid),5430882480140338,02/2020,307,SÍ,1,92.0,02/2020,2020,No
2333,778,778,1,Visa,Crédito,4028392432751999,12/2024,448,SÍ,2,10600.0,02/2020,2020,No
2334,778,778,2,Visa,Débito,4963309602092587,09/2021,70,SÍ,2,13588.0,02/2020,2020,No
2335,779,779,0,Mastercard,Debit (Prepaid),5849967926572948,02/2021,649,SÍ,1,67.0,06/2011,2011,No
2336,779,779,1,Visa,Débito,4257444870981173,02/2020,297,SÍ,1,13905.0,05/2011,2011,No
2337,779,779,2,Discover,Crédito,6856082880767974,01/2021,86,SÍ,1,12300.0,06/2004,2013,No
2338,780,780,0,Mastercard,Débito,5012988615180480,03/2021,541,SÍ,1,23220.0,11/2011,2011,No
2339,780,780,1,Mastercard,Débito,5531418228277739,06/2021,20,SÍ,2,33319.0,06/2007,2010,No
2340,780,780,2,Visa,Débito,4657824650820465,04/2024,245,SÍ,2,21883.0,01/1997,2012,No
2341,780,780,3,Mastercard,Débito,5415811108637059,05/2023,230,SÍ,1,39606.0,09/2002,2008,No
2342,781,781,0,Visa,Crédito,4985963940810511,01/2022,341,SÍ,2,15500.0,02/2019,2019,No
2343,781,781,1,Visa,Crédito,4342101696313878,02/2020,355,SÍ,2,20800.0,02/2020,2020,No
2344,782,782,0,Mastercard,Débito,5853043877946018,06/2023,333,SÍ,1,23310.0,09/2009,2009,No
2345,782,782,1,Visa,Débito,4699535367725055,06/2023,544,SÍ,1,22015.0,12/2011,2011,No
2346,782,782,2,Visa,Débito,4130599250567062,05/2023,25,SÍ,2,23884.0,04/2010,2010,No
2347,782,782,3,Visa,Débito,4662668880756908,07/2021,740,NO,2,25808.0,08/2010,2010,No
2348,783,783,0,Visa,Crédito,4161224797334572,06/2021,445,SÍ,2,4500.0,02/2020,2020,No
2349,783,783,1,Mastercard,Débito,5699284619972487,01/2021,318,SÍ,2,26531.0,09/2014,2014,No
2350,783,783,2,Visa,Débito,4888780238652712,01/2022,905,SÍ,2,22641.0,06/2011,2011,No
2351,783,783,3,Mastercard,Crédito,5822242274317975,10/2023,304,SÍ,2,13100.0,03/2008,2015,No
2352,784,784,0,Visa,Crédito,4254270802602108,10/2020,79,SÍ,1,7800.0,02/2020,2020,No
2353,784,784,1,Visa,Débito,4369288282643447,03/2024,308,SÍ,2,6407.0,02/2020,2020,No
2354,784,784,2,Amex,Crédito,315248670248049,02/2020,451,NO,2,7200.0,02/2020,2020,No
2355,784,784,3,Visa,Crédito,4870869234867987,12/2023,537,SÍ,1,6500.0,01/2020,2020,No
2356,784,784,4,Visa,Debit (Prepaid),4345078758052759,09/2024,929,SÍ,1,91.0,02/2020,2020,No
2357,784,784,5,Visa,Crédito,4730938420487129,02/2020,613,SÍ,2,1200.0,02/2020,2020,No
2358,785,785,0,Mastercard,Crédito,5000790097162084,07/2024,232,SÍ,2,6700.0,01/2008,2009,No
2359,786,786,0,Mastercard,Débito,5945155994376929,03/2021,310,SÍ,1,11102.0,04/2004,2012,No
2360,786,786,1,Mastercard,Debit (Prepaid),5295522176690981,10/2021,577,NO,2,91.0,04/2009,2014,No
2361,786,786,2,Amex,Crédito,375440461139587,08/2021,402,SÍ,2,8100.0,10/2007,2009,No
2362,787,787,0,Mastercard,Débito,5628413686894942,09/2021,490,SÍ,1,22679.0,08/1997,2014,No
2363,787,787,1,Mastercard,Débito,5638732969366742,04/2023,854,SÍ,2,13326.0,04/2010,2010,No
2364,787,787,2,Visa,Débito,4391016864300787,11/2020,883,SÍ,1,13778.0,12/2010,2015,No
2365,787,787,3,Visa,Crédito,4255500869023678,05/2016,402,SÍ,2,10400.0,09/2009,2011,No
2366,788,788,0,Mastercard,Débito,5845909959346068,05/2022,379,SÍ,2,6863.0,11/2011,2011,No
2367,788,788,1,Mastercard,Débito,5039744580376557,12/2021,653,SÍ,1,16633.0,02/2010,2010,No
2368,789,789,0,Mastercard,Débito,5303156731726906,08/2024,133,SÍ,1,29391.0,07/2008,2011,No
2369,789,789,1,Discover,Crédito,6522396373079060,07/2023,764,SÍ,1,19000.0,08/2007,2011,No
2370,790,790,0,Mastercard,Débito,5070746550577514,03/2020,506,SÍ,1,14541.0,11/2011,2011,No
2371,790,790,1,Visa,Crédito,4542762527059522,12/2022,70,SÍ,1,13500.0,01/2009,2009,No
2372,790,790,2,Visa,Débito,4799699589870743,06/2021,178,SÍ,2,1484.0,10/2006,2011,No
2373,791,791,0,Mastercard,Débito,5085312612570669,03/2023,845,NO,1,31192.0,10/2014,2014,No
